#,NAME,,PSRJ,,RAJD,,DECJD,,P0,,,DIST,
667,J1156-5707,hfs+04,J1156-5707,hfs+04,179.0310,2.9e-04,-57.11725,1.7e-04,0.28841677391,5.0e-11,psj+19,2.848,
668,J1156-5909,lml+98,J1156-5909,lml+98,179.0896,4.2e-04,-59.15342,8.3e-05,1.0379310509,9.0e-10,dsb+98,2.331,
669,J1157-5112,eb01,J1157-5112,eb01,179.284025,4.2e-06,-51.215594,8.3e-06,0.04358922706284,1.2e-13,eb01b,0.961,
670,B1154-62,lvw69b,J1157-6224,lvw69b,179.31336,2.1e-05,-62.414147,1.4e-05,0.400525716696,4.0e-12,jbv+19,4.000,
671,J1159-6409,kbm+03,J1159-6409,kbm+03,179.8404,4.2e-04,-64.1658,2.8e-04,0.66748553354,6.0e-11,kbm+03,2.035,
672,J1159-7910,lml+98,J1159-7910,lml+98,179.8988,3.3e-04,-79.16822,8.3e-05,0.5250742392,3.0e-10,dsb+98,1.607,
673,J1201-6306,kbm+03,J1201-6306,kbm+03,180.34588,4.2e-05,-63.1165,2.2e-04,0.59213602908,5.0e-11,kbm+03,9.538,
674,B1159-58,mlt+78,J1202-5820,mlt+78,180.61802,2.1e-05,-58.342678,1.4e-05,0.452803097537,5.0e-12,jbv+19,1.887,
675,J1203-6242,nie+20,J1203-6242,nie+20,180.75000,0,-62.70000,0,0.100604,0,nie+20,*,
676,J1204-6843,ebvb01,J1204-6843,ebvb01,181.15300,4.2e-05,-68.72144,2.2e-05,0.3088608620097,1.9e-12,ebvb01,1.906,
677,J1207-4508,sfj+20,J1207-4508,sfj+20,181.83025,8.3e-05,-45.13586,1.1e-04,1.769827846,3.0e-09,sfj+20,2.634,
678,J1207-5050,brj+21,J1207-5050,brj+21,181.8433497,2.9e-07,-50.8440778,2.8e-07,0.00484275732280295,1.9e-16,brj+21,1.267,
679,J1208-6238,cpw+16,J1208-6238,cpw+16,182.0582,2.5e-04,-62.63425,1.1e-04,0.440590723652,1.4e-11,cpw+16,*,
680,J1210-5226,zpst00,J1210-5226,zpst00,182.5038,2.9e-04,-52.44122,1.7e-04,0.424130748816,1.2e-11,gha13,2.600,
681,J1210-5559,mld+96,J1210-5559,mld+96,182.52494608,8.3e-08,-55.98440281,5.6e-08,0.279767868653,4.0e-12,lbs+20,2.372,
682,J1210-6322,ccb+20,J1210-6322,ccb+20,182.6949,4.2e-04,-63.37247,1.7e-04,1.16318571439,1.8e-10,ccb+20,9.548,
683,J1210-6550,hfs+04,J1210-6550,hfs+04,182.6750,1.3e-03,-65.8346,5.3e-04,4.2370102164,1.8e-09,hfs+04,0.923,
684,J1211-6324,kbm+03,J1211-6324,kbm+03,182.8508,2.9e-04,-63.41256,1.4e-04,0.433083926199,1.7e-11,kbm+03,8.049,
685,J1214-5830,kbm+03,J1214-5830,kbm+03,183.53508,8.3e-05,-58.50719,2.8e-05,0.90982270118,4.0e-11,kbm+03,1.883,
686,J1215-5328,ebvb01,J1215-5328,ebvb01,183.7526,2.9e-04,-53.47544,1.9e-04,0.63641413680,5.0e-11,ebvb01,3.275,
687,J1216-50,bbj+11,J1216-50,bbj+11,184.08,1.8e-01,-50.45,1.2e-01,6.355,9.0e-03,bbj+11,2.302,
688,J1216-6223,mlc+01,J1216-6223,mlc+01,184.1748,5.4e-04,-62.39917,2.5e-05,0.3740530135813,2.0e-12,psj+19,18.316,
689,J1216-6410,fsk+04,J1216-6410,fsk+04,184.030582,3.8e-06,-64.169229,2.2e-06,0.003539375658423,3.0e-15,lfl+06,1.098,
690,J1220-6318,mlc+01,J1220-6318,mlc+01,185.0744,5.4e-04,-63.3129,2.8e-04,0.78921201205,8.0e-11,mlc+01,8.948,
691,J1221-0633,mss+20,J1221-0633,mss+20,185.3531632,8.2e-07,-6.5643564,1.8e-06,0.0019345396955267,5.0e-16,saa+23,1.251,
692,J1222-5738,kbm+03,J1222-5738,kbm+03,185.7179,1.3e-03,-57.6389,2.8e-04,1.0811635266,1.3e-09,kbm+03,1.408,
693,J1223-5856,ccb+20,J1223-5856,ccb+20,185.91725,1.2e-04,-58.94692,5.6e-05,0.28854142685,2.0e-11,ccb+20,4.770,
694,J1224-6208,mlc+01,J1224-6208,mlc+01,186.1844,3.3e-04,-62.14475,1.9e-04,0.58576120812,4.0e-11,mlc+01,9.876,
695,B1221-63,kac+73,J1224-6407,kac+73,186.09273,2.5e-05,-64.131631,1.1e-05,0.216479797870,3.0e-12,psj+19,4.000,
696,J1225-5556,mld+96,J1225-5556,mld+96,186.432613,1.7e-05,-55.945317,1.1e-05,1.018452868182,1.5e-11,dsb+98,1.929,
697,J1225-6035,kbm+03,J1225-6035,kbm+03,186.3693,2.1e-04,-60.59378,8.3e-05,0.626323941978,1.8e-11,kbm+03,2.194,
698,B1222-63,mlt+78,J1225-6408,mlt+78,186.4283,8.3e-04,-64.1453,2.8e-04,0.4196177915,3.0e-10,nmc81,9.846,
699,J1226+0005,scb+19,J1226+0005,scb+19,186.5600,8.3e-04,0.0956,1.9e-03,2.28507617026,8.0e-11,mbc+20,1.868,
700,J1226-3223,bb10,J1226-3223,bb10,186.69428,1.7e-04,-32.3836,2.8e-04,6.1930040852,5.0e-10,jcs+17,2.175,
701,J1227-4853,rrb+15,J1227-4853,rrb+15,186.994683,4.2e-06,-48.8952058,8.3e-07,0.001686375410273,1.2e-14,rrb+15,1.613,
702,J1227-6208,mic13,J1227-6208,mic13,186.7518387,1.7e-06,-62.1454969,8.3e-07,0.03452783464780,2.0e-14,btb+15,9.469,
703,J1227-63,ncb+15,J1227-63,ncb+15,186.80,1.2e-01,-63.15,1.2e-01,0.44457796,6.0e-08,ncb+15,9.406,
704,J1231-1411,rrc+11,J1231-1411,rrc+11,187.797138,2.9e-06,-14.195453,5.6e-06,0.00368387876995989,5.0e-17,saa+23,0.420,
705,J1231-4609,jbo+09,J1231-4609,jbo+09,187.9407,5.8e-04,-46.16256,8.3e-05,0.87723907778,4.0e-11,jbo+09,1.965,
706,J1231-5113,nie+20,J1231-5113,nie+20,187.75000,0,-51.21667,0,0.206612,0,nie+20,*,
707,J1231-6303,kbm+03,J1231-6303,kbm+03,187.8042,4.2e-04,-63.0550,2.8e-04,1.35123639261,6.0e-11,lbs+20,8.279,
708,J1231-6511,nie+20,J1231-6511,nie+20,187.93292,0,-65.19667,0,0.247525,0,nie+20,*,
709,J1232-4742,ebvb01,J1232-4742,ebvb01,188.0796,8.3e-04,-47.7141,4.2e-04,1.8729943770,2.0e-10,jbo+09,0.871,
710,J1232-6501,clm+01,J1232-6501,clm+01,188.07433,2.5e-05,-65.017592,1.1e-05,0.0882819082341,4.0e-13,clm+01,5.423,
711,J1233-6312,kbm+03,J1233-6312,kbm+03,188.381,3.8e-03,-63.2081,1.4e-03,0.5647593892,4.0e-10,kbm+03,10.020,
712,J1233-6344,kbm+03,J1233-6344,kbm+03,188.4162,4.2e-04,-63.7486,2.8e-04,0.75689193363,7.0e-11,kbm+03,10.379,
713,J1234-3630,kmk+18,J1234-3630,kmk+18,188.55000,8.3e-05,-36.51142,2.8e-05,0.569242225079,8.0e-12,kmk+18,5.990,
714,B1232-55,mlt+78,J1235-54,mlt+78,188.829,1.3e-02,-54.95,8.3e-02,0.63823381,1.0e-08,nmc81,1.741,
715,J1235-6354,kbm+03,J1235-6354,kbm+03,188.9905,3.3e-04,-63.90844,1.1e-04,0.256777653406,1.2e-11,kbm+03,10.296,
716,J1236-0159,scb+19,J1236-0159,scb+19,189.010,2.5e-03,-1.986,5.6e-03,3.5975735967,2.0e-10,mbc+20,2.039,
717,J1236-5033,ebvb01,J1236-5033,ebvb01,189.24646,4.2e-05,-50.56008,2.8e-05,0.294759771191,4.0e-12,ebvb01,2.755,
718,J1237-6725,kbm+03,J1237-6725,kbm+03,189.3579,4.2e-04,-67.42608,1.7e-04,2.11097411794,1.4e-10,kbm+03,3.036,
719,J1238+2152,rtj+96,J1238+2152,rtj+96,189.5966,3.2e-04,21.8697,3.8e-04,1.11859068945,4.0e-11,hlk+04,2.555,
720,B1237+25,lan69,J1239+2453,lan69,189.918589,5.0e-06,24.897025,5.6e-06,1.3824491030388,1.0e-12,hlk+04,0.840,
721,J1239+32,mss+20,J1239+32,mss+20,189.8,0.0e+00,32.0,-nan,0.0047,0.0e+00,mss+20,2.224,
722,J1239-48,brs+19,J1239-48,brs+19,189.75000,0,-48.00000,0,0.6539,0,brs+19,5.355,
723,B1236-68,mlt+78,J1239-6832,mlt+78,189.99567,8.3e-05,-68.54137,2.5e-05,1.301922529969,4.0e-12,lbs+20,1.575,
724,B1237-41,mlt+78,J1240-4124,mlt+78,190.07338,1.7e-04,-41.41436,1.9e-04,0.51224209318,1.1e-10,nmc81,1.682,
725,J1242+39,ttol16,J1242+39,ttol16,190.64,1.7e-01,39.63,1.7e-01,1.3100,0,ttol16,25.000,
726,J1243+17,ttk+17,J1243+17,ttk+17,190.75000,0,17.86667,0,1.2165,0,ttk+17,0.405,
727,J1243-5735,kbm+03,J1243-5735,kbm+03,190.8974,2.9e-04,-57.59522,1.4e-04,0.47122487769,1.6e-10,kbm+03,14.144,
728,B1240-64,lvw69a,J1243-6423,lvw69a,190.821254,4.2e-06,-64.389925,2.8e-06,0.3884851271101,4.0e-13,jbv+19,2.000,
729,J1244-1812,sfj+20,J1244-1812,sfj+20,191.1074,2.1e-04,-18.2045,2.5e-04,3.4253237068,3.0e-10,sfj+20,1.085,
730,J1244-5053,ebvb01,J1244-5053,ebvb01,191.04783,4.2e-05,-50.88906,2.8e-05,0.275207111323,4.0e-12,ebvb01,3.422,
731,J1244-6359,ncb+15,J1244-6359,ncb+15,191.19872,7.5e-05,-63.99650,8.3e-05,0.14727431048,2.0e-11,ncb+15,8.497,
732,J1244-6531,kel+09,J1244-6531,kel+09,191.1596,8.3e-04,-65.5200,5.6e-04,1.5468189400,3.0e-10,kel+09,10.862,
733,J1245-6238,mlc+01,J1245-6238,mlc+01,191.3380,5.8e-04,-62.6489,2.2e-04,2.2830933508,3.0e-10,mlc+01,9.956,
734,J1246+2253,tdk+93,J1246+2253,tdk+93,191.70568,2.1e-05,22.89535,2.2e-05,0.473870557518,4.0e-12,bfrs18,2.465,
735,J1248-6344,kbm+03,J1248-6344,kbm+03,192.1932,2.1e-04,-63.73600,1.4e-04,0.198335136357,8.0e-12,kbm+03,10.699,
736,J1248-6444,ncb+15,J1248-6444,ncb+15,192.13696,8.3e-05,-64.7333,2.2e-04,1.23489349389,3.0e-11,ncb+15,5.969,
737,J1249-6507,kbm+03,J1249-6507,kbm+03,192.4763,3.8e-04,-65.12217,1.9e-04,0.43444487308,3.0e-11,kbm+03,5.123,
738,J1251-7407,bbb+12,J1251-7407,bbb+12,192.97058,4.2e-05,-74.12084,2.5e-05,0.32705773823,2.0e-11,bbb+12,1.860,
739,J1252+53,gac+21,J1252+53,gac+21,193,3.2e+00,53.7,2.8e-01,0.22010358290,8.0e-11,gac+21,3.191,
740,J1252-6314,mlc+01,J1252-6314,mlc+01,193.1776,4.6e-04,-63.24242,1.7e-04,0.82333927128,6.0e-11,mlc+01,7.317,
741,J1253-5820,mld+96,J1253-5820,mld+96,193.368092,8.3e-06,-58.344692,5.6e-06,0.2554963274098,7.0e-13,dsb+98,1.641,
742,J1254-6150,kbm+03,J1254-6150,kbm+03,193.6353,2.5e-04,-61.84744,8.3e-05,0.184502203069,7.0e-12,kbm+03,1.531,
743,J1255-46,bcm+16,J1255-46,bcm+16,193.8,1.0e+00,-46.0,6.7e-01,0.052,0,bcm+16,1.359,
744,J1255-6131,kbm+03,J1255-6131,kbm+03,193.97858,1.7e-04,-61.51947,1.1e-04,0.65797363034,3.0e-11,kbm+03,4.824,
745,J1255-62,ncb+15,J1255-62,ncb+15,193.82,1.2e-01,-62.80,1.2e-01,0.18291150816,3.0e-11,ncb+15,19.757,
746,B1254-10,dtws85,J1257-1027,dtws85,194.2698437,8.3e-07,-10.4515419,5.6e-07,0.6173076699955,8.0e-13,hlk+04,25.000,
747,B1256-67,mlt+78,J1259-6741,mlt+78,194.84433,4.2e-05,-67.694519,1.7e-05,0.6633301152,3.0e-10,lbs+20,1.574,
748,B1257+12,wol90a,J1300+1240,wol90a,195.0149029,4.2e-07,12.68235336,8.3e-08,0.00621853194840048,3.0e-17,kw03,0.709,
749,J1300-6602,ccb+20,J1300-6602,ccb+20,195.11221,1.2e-04,-66.03800,5.6e-05,1.14331584211,4.0e-11,ccb+20,15.566,
750,J1301+0833,rap+12,J1301+0833,rap+12,195.40942,0,8.56597,0,0.0018437256263722,7.0e-16,saa+23,1.233,
751,J1301-6305,mlc+01,J1301-6305,mlc+01,195.4407,5.8e-04,-63.0927,3.3e-04,0.18452809509,6.0e-11,mlc+01,10.717,
752,J1301-6310,kbm+03,J1301-6310,kbm+03,195.3679,2.9e-04,-63.17792,1.4e-04,0.66382964770,4.0e-11,kbm+03,1.458,
753,J1302-3258,hrm+11,J1302-3258,hrm+11,195.6,0.0e+00,-33.0,0.0e+00,0.0037708530914204,1.8e-15,saa+23,1.432,
754,J1302-63,nj98,J1302-63,nj98,195.52,3.3e-02,-63.748,1.7e-02,0.32572433,1.0e-08,nj98,25.000,
755,J1302-6313,kbm+03,J1302-6313,kbm+03,195.580,2.9e-03,-63.2247,1.1e-03,0.9678462129,4.0e-10,kbm+03,11.331,
756,B1259-63,jlm+92,J1302-6350,jlm+92,195.69849307,5.0e-08,-63.83573016,2.2e-08,0.0477625075,4.0e-10,sjm14,2.632,
757,J1303+38,scb+19,J1303+38,scb+19,195.82,7.5e-02,38.22,5.0e-02,0.3963,0,scb+19,3.190,
758,J1303-6305,mlc+01,J1303-6305,mlc+01,195.7501,9.6e-04,-63.0836,4.2e-04,2.3066415539,4.0e-10,mlc+01,10.248,
759,J1304+12,aab+22,J1304+12,aab+22,196.11250,0,12.04111,0,0.00418,0,aab+22,*,
760,J1305-6203,mlc+01,J1305-6203,mlc+01,196.3381,4.2e-04,-62.05585,2.2e-05,0.427773663317,1.1e-11,psj+19,11.586,
761,J1305-6256,mlc+01,J1305-6256,mlc+01,196.3667,1.7e-03,-62.9442,8.3e-04,0.47823093284,1.2e-10,mlc+01,25.000,
762,B1302-64,mlt+78,J1305-6455,mlt+78,196.34779,8.3e-05,-64.92458,2.8e-05,0.571651789863,7.0e-12,lbs+20,11.900,
763,J1305-66,kek+13,J1305-66,kek+13,196.40,1.2e-01,-66.65,1.2e-01,0.1972763,2.0e-07,kek+13,11.627,
764,J1306-4035,kbj+18,J1306-4035,kbj+18,196.73458,8.3e-05,-40.58981,5.6e-05,0.00220453,2.0e-08,kbj+18,4.700,
765,J1306-6242,kbm+03,J1306-6242,kbm+03,196.6858,4.2e-04,-62.7008,2.8e-04,0.98190211848,9.0e-11,kbm+03,11.430,
766,B1303-66,jlm+92,J1306-6617,jlm+92,196.65883,4.2e-05,-66.28922,2.8e-05,0.473027799896,5.0e-12,lbs+20,15.872,
767,J1307-6318,mlc+01,J1307-6318,mlc+01,196.978,2.5e-03,-63.3097,1.1e-03,4.9624272525,2.0e-09,mlc+01,10.783,
768,J1307-67,kkl+11,J1307-67,kkl+11,196.9,3.0e-01,-67.06,1.2e-01,3.65120,8.0e-05,bbj+11,1.093,
769,J1308+2127,hhss02,J1308+2127,hhss02,197.20112,4.2e-05,21.451883,1.4e-05,10.31252206,2.0e-08,kv05a,*,
770,J1308-23,mss+20,J1308-23,mss+20,197.0,0.0e+00,-23.0,-nan,0.00283,0.0e+00,mss+20,1.713,
771,J1308-4650,jbo+09,J1308-4650,jbo+09,197.18579,7.9e-05,-46.84158,1.1e-04,1.05883304424,3.0e-11,jbo+09,2.188,
772,J1308-5844,lfl+06,J1308-5844,lfl+06,197.08783,1.2e-04,-58.73717,1.1e-04,0.4646997488,7.0e-10,lfl+06,6.462,
773,J1309-6415,mlc+01,J1309-6415,mlc+01,197.319,2.9e-03,-64.2664,1.4e-03,0.6194535568,3.0e-10,mlc+01,11.977,
774,J1309-6526,kbm+03,J1309-6526,kbm+03,197.2512,3.3e-04,-65.43794,1.4e-04,0.398292162785,2.0e-11,kbm+03,11.256,
775,B1309-12,dtws85,J1311-1228,dtws85,197.96937,4.8e-05,-12.46712,1.1e-04,0.4475177112318,7.0e-13,hlk+04,25.000,
776,J1311-3430,pgf+12,J1311-3430,pgf+12,197.9405175,8.3e-07,-34.5084306,1.1e-06,0.0025603710316720,3.0e-16,pgf+12,2.430,
777,J1312+0051,san16,J1312+0051,san16,198.1943430,3.8e-07,0.8500289,8.3e-07,0.0042280189916604,2.0e-16,san16,1.471,
778,B1310+18,kapw91,J1312+1810A,kapw91,198.2,0.0e+00,18.2,-nan,0.033163166,3.0e-09,kapw91,18.050,
779,J1312+1810B,pqm+21,J1312+1810B,pqm+21,198.2,0.0e+00,18.2,0.0e+00,0.00624,0.0e+00,pqm+21,18.050,
780,J1312+1810C,pqm+21,J1312+1810C,pqm+21,198.2,0.0e+00,18.2,0.0e+00,0.01253,0.0e+00,pqm+21,18.050,
781,J1312+1810D,pqm+21,J1312+1810D,pqm+21,198.2,0.0e+00,18.2,0.0e+00,0.00607,0.0e+00,pqm+21,18.050,
782,B1309-53,mlt+78,J1312-5402,mlt+78,198.019617,8.3e-06,-54.04514,5.6e-05,0.72815439421,3.0e-11,lbs+20,4.905,
783,B1309-55,mlt+78,J1312-5516,mlt+78,198.22305,3.8e-05,-55.27981,2.8e-05,0.8492425970,3.0e-10,lbs+20,4.187,
784,J1312-6400,mlc+01,J1312-6400,mlc+01,198.0298,4.2e-04,-64.0154,2.5e-04,2.43743249609,1.1e-10,mlc+01,1.526,
785,J1313+0931,lzb+00,J1313+0931,lzb+00,198.3458,4.2e-04,9.5322,2.8e-04,0.84893275073,2.0e-11,lzb+00,1.080,
786,J1314-6101,kbm+03,J1314-6101,kbm+03,198.597,3.8e-03,-61.0211,1.7e-03,2.9483896038,1.5e-09,kbm+03,8.539,
787,J1316-6232,cmk01,J1316-6232,cmk01,199.1929,8.3e-04,-62.53672,1.4e-04,0.34282539844,6.0e-11,cmk01,25.000,
788,J1317-0157,mss+20,J1317-0157,mss+20,199.418541,3.5e-06,-1.958359,8.3e-06,0.002908244599549,1.7e-14,spp+23,25.000,
789,J1317-5759,mll+06,J1317-5759,mll+06,199.44287,1.2e-04,-57.99181,8.3e-05,2.64219851320,5.0e-11,mlk+09,3.765,
790,J1317-6302,mlc+01,J1317-6302,mlc+01,199.4362,2.9e-04,-63.04783,1.7e-04,0.26127055606,3.0e-11,mlc+01,12.771,
791,B1316-60,jlm+92,J1319-6056,jlm+92,199.83437,2.9e-05,-60.946331,1.7e-05,0.284352671928,8.0e-12,lbs+20,11.852,
792,J1319-6105,kbm+03,J1319-6105,kbm+03,199.85967,8.3e-05,-61.09061,2.8e-05,0.421118114249,6.0e-12,kbm+03,12.173,
793,J1320-3512,mld+96,J1320-3512,mld+96,200.05283,1.7e-04,-35.2072,2.2e-04,0.45848840672,7.0e-11,dsb+98,0.873,
794,B1317-53,mlt+78,J1320-5359,mlt+78,200.224671,1.3e-05,-53.984722,1.1e-05,0.2797376832822,8.0e-13,jbv+19,2.204,
795,J1320+67,slr+14,J1320+67,slr+14,200.0,7.5e-01,67.5,3.0e-01,1.028620,3.5e-05,slr+14,25.000,
796,J1321-5922,kel+09,J1321-5922,kel+09,200.4148,2.1e-04,-59.38114,1.9e-04,1.27905759523,7.0e-11,kel+09,25.000,
797,B1322+83,dbtb82,J1321+8323,dbtb82,200.440131,2.9e-06,83.3942867,2.8e-07,0.670037418386,3.0e-12,hlk+04,0.960,
798,J1322-62,kek+13,J1322-62,kek+13,200.72,1.2e-01,-62.85,1.2e-01,1.044851,4.0e-06,kek+13,15.752,
799,J1322-6241,mlc+01,J1322-6241,mlc+01,200.6340,5.0e-04,-62.6982,2.2e-04,0.50605841373,5.0e-11,mlc+01,12.236,
800,J1322-6329,kbm+03,J1322-6329,kbm+03,200.5750,8.3e-04,-63.4936,5.6e-04,2.7642094208,5.0e-10,kbm+03,12.376,
801,J1324-6146,kbm+03,J1324-6146,kbm+03,201.183,2.1e-03,-61.7667,8.3e-04,0.8441085753,3.0e-10,kbm+03,25.000,
802,J1324-6302,kbm+03,J1324-6302,kbm+03,201.0569,2.9e-04,-63.03919,1.7e-04,2.48380369300,1.0e-10,kbm+03,11.685,
803,J1325-6253,sbs+22,J1325-6253,sbs+22,201.2703779,8.3e-07,-62.8943317,5.6e-07,0.02896859323602,4.0e-14,sbs+22,6.398,
804,J1326+33,ttm18,J1326+33,ttm18,201.7,2.1e-01,33.8,3.3e-01,0.0415,0,ttm18,0.344,
805,J1326-4728A,djk+20,J1326-4728A,djk+20,201.665292,1.3e-05,-47.503233,2.8e-06,0.00410878619219,6.0e-14,djk+20,5.426,
806,J1326-4728B,djk+20,J1326-4728B,djk+20,201.70651,2.5e-05,-47.490172,5.6e-06,0.00479186916127,1.2e-13,djk+20,5.426,
807,J1326-4728C,djk+20,J1326-4728C,djk+20,201.68333,0,-47.50000,0,0.006867860069,1.0e-11,djk+20,5.426,
808,J1326-4728D,djk+20,J1326-4728D,djk+20,201.68333,0,-47.50000,0,0.0045788334643,1.5e-12,djk+20,5.426,
809,J1326-4728E,djk+20,J1326-4728E,djk+20,201.68333,0,-47.50000,0,0.00420771704066,4.0e-14,djk+20,5.426,
810,B1323-58,mlt+78,J1326-5859,mlt+78,201.74257,2.1e-05,-58.991469,1.4e-05,0.477993612757,5.0e-12,jbv+19,3.000,
811,B1323-63,mlt+78,J1326-6408,mlt+78,201.635137,8.3e-06,-64.145500,2.8e-06,0.79267387666,6.0e-11,lbs+20,11.992,
812,B1322-66,mlt+78,J1326-6700,mlt+78,201.51138,8.3e-05,-67.01367,5.6e-05,0.543015040685,1.8e-11,jbv+19,6.697,
813,J1327-0755,blr+13,J1327-0755,blr+13,201.989950,5.0e-06,-7.924944,1.1e-05,0.00267792323878083,8.0e-17,saa+23,25.000,
814,B1323-62,kac+73,J1327-6222,kac+73,201.82157,3.8e-05,-62.379294,1.7e-05,0.529929186747,9.0e-12,jbv+19,4.000,
815,B1323-627,jlm+92,J1327-6301,jlm+92,201.7809667,1.3e-06,-63.020975,5.6e-06,0.1964799448668,1.6e-12,lbs+20,6.218,
816,J1327-6400,mlc+01,J1327-6400,mlc+01,201.7928,4.6e-04,-64.00364,1.7e-04,0.280677974168,1.3e-11,mlc+01,12.991,
817,B1325-43,mlt+78,J1328-4357,mlt+78,202.02680,4.2e-05,-43.96226,2.8e-05,0.53269880337,1.3e-10,nmc81,1.424,
818,B1325-49,mlt+78,J1328-4921,mlt+78,202.13992,1.7e-04,-49.35928,1.9e-04,1.4787213559,4.0e-10,nmc81,8.396,
819,J1329+13,ttm+18,J1329+13,ttm+18,202.2,5.0e-01,13.7,3.3e-01,*,0,*,1.087,
820,J1329-6158,kbm+03,J1329-6158,kbm+03,202.264,2.5e-03,-61.9831,1.7e-03,1.5652179638,8.0e-10,kbm+03,11.872,
821,J1331-5245,kjv+10,J1331-5245,kjv+10,202.75004,1.7e-04,-52.75706,1.4e-04,0.6481166471,2.0e-10,bbb+12,8.933,
822,J1332-03,kkl+15,J1332-03,kkl+15,203.0,5.0e-01,-3.4,6.0e-01,1.10640,5.0e-05,kkl+15,25.000,
823,J1332-3032,lml+98,J1332-3032,lml+98,203.2187,2.8e-04,-30.5381,4.6e-04,0.650434490647,1.7e-11,hlk+04,0.882,
824,J1333-4449,jbo+09,J1333-4449,jbo+09,203.43679,2.1e-05,-44.82395,2.8e-05,0.345602948594,3.0e-12,jbo+09,1.434,
825,J1334+10,scb+19,J1334+10,scb+19,203.63,5.0e-02,10.08,5.0e-02,0.9111,0,scb+19,25.000,
826,J1334-5839,mld+96,J1334-5839,mld+96,203.625455,3.8e-06,-58.654596,2.2e-06,0.1077182159234,2.0e-13,dsb+98,2.495,
827,J1335-3642,mld+96,J1335-3642,mld+96,203.90,8.3e-02,-36.70,6.7e-02,0.399192,3.0e-06,mld+96,2.495,
828,J1335-5656,nie+20,J1335-5656,nie+20,203.75000,0,-56.93333,0,0.003238,0,nie+20,*,
829,J1336-2522,kmk+18,J1336-2522,kmk+18,204.08683,8.3e-05,-25.36711,1.4e-04,0.478145482800,6.0e-12,kmk+18,5.349,
830,J1336+33,ttm+18,J1336+33,ttm+18,204.0,5.0e-01,33.8,2.5e-01,3.0130,0,ttm18,0.719,
831,J1337-4441,kbj+18,J1337-4441,kbj+18,204.36562,4.2e-05,-44.69508,5.6e-05,1.25751149260,4.0e-11,sfj+20,25.000,
832,J1337-6306,hfs+04,J1337-6306,hfs+04,204.3348,2.1e-04,-63.10647,8.3e-05,0.207953012189,4.0e-12,hfs+04,12.932,
833,J1337-6423,kjb+12,J1337-6423,kjb+12,204.382846,8.3e-06,-64.384699,2.5e-06,0.009423406717798,1.7e-14,nbb+14,5.952,
834,B1334-61,jlm+92,J1338-6204,jlm+92,204.53853,2.9e-05,-62.07186,1.4e-04,1.23900057924,4.0e-11,lbs+20,12.363,
835,J1339-4712,jbo+09,J1339-4712,jbo+09,204.985786,7.5e-06,-47.201533,8.3e-06,0.1370546579332,4.0e-13,jbo+09,1.212,
836,J1339-6618,kbm+03,J1339-6618,kbm+03,204.9858,8.3e-04,-66.30217,1.9e-04,0.55817922185,5.0e-11,kbm+03,7.327,
837,B1336-64,mlt+78,J1340-6456,mlt+78,205.0013,2.1e-04,-64.94525,8.3e-05,0.37862206628,4.0e-11,nmc81,1.402,
838,J1341-6023,mlc+01,J1341-6023,mlc+01,205.28071,1.2e-04,-60.39297,1.4e-04,0.627285365870,1.6e-11,mlc+01,7.278,
839,B1338-62,mdt85,J1341-6220,mdt85,205.4276,3.3e-04,-62.33908,1.4e-04,0.193339746306,1.9e-11,wmp+00,12.599,
840,J1342+2822A,hrs+07,J1342+2822A,hrs+07,205.5,0.0e+00,28.4,-nan,0.00254473838,4.0e-11,pqm+21,10.180,
841,J1342+2822B,hrs+07,J1342+2822B,hrs+07,205.5461962,4.2e-07,28.3778169,5.6e-07,0.002389420757786,1.0e-15,hrs+07,10.180,
842,J1342+2822C,hrs+07,J1342+2822C,hrs+07,205.54833,0,28.37722,0,0.002166,1.0e-06,hrs+07,10.180,
843,J1342+2822D,hrs+07,J1342+2822D,hrs+07,205.542,2.9e-03,28.377,4.4e-03,0.00544297516,6.0e-11,hrs+07,10.180,
844,J1342+2822E,pqm+21,J1342+2822E,pqm+21,205.5,0.0e+00,28.4,0.0e+00,0.00547,0.0e+00,pqm+21,10.180,
845,J1342+2822F,pqm+21,J1342+2822F,pqm+21,205.5,0.0e+00,28.4,0.0e+00,0.0044,0.0e+00,pqm+21,10.180,
846,J1343+6634,mhl+18,J1343+6634,mhl+18,205.99692,8.3e-05,66.57362,2.5e-05,1.39410378554,1.0e-11,mbc+20,25.000,
847,J1344-5855,ccb+20,J1344-5855,ccb+20,206.22104,1.2e-04,-58.92355,5.0e-05,0.252397929468,5.0e-12,ccb+20,7.537,
848,J1344-6059,kbm+03,J1344-6059,kbm+03,206.1650,1.3e-03,-60.9919,8.3e-04,0.54010232140,6.0e-11,kbm+03,7.414,
849,J1345-6115,mlc+01,J1345-6115,mlc+01,206.4351,7.9e-04,-61.2585,4.4e-04,1.25308459010,1.8e-10,mlc+01,5.565,
850,J1346-4918,bbb+12,J1346-4918,bbb+12,206.59312,8.3e-05,-49.30200,2.8e-05,0.2996251068,2.0e-10,bbb+12,2.529,
851,J1347-5947,mlc+01,J1347-5947,mlc+01,206.83075,1.7e-04,-59.79439,1.4e-04,0.609961754304,1.5e-11,mlc+01,6.285,
852,J1348-6307,mlc+01,J1348-6307,mlc+01,207.1767,1.7e-03,-63.1178,1.1e-03,0.9277722389,3.0e-10,mlc+01,10.640,
